TITLE     = "Mean intensity (movmin, real coordinates)"
VARIABLES = "x [mm]"
"y [mm]"
"z [mm]"
"C*"
DATASETAUXDATA FileID="DSExport.Tecplot"
DATASETAUXDATA GridSize="{Width=60, Height=55}"
DATASETAUXDATA Version="2"
ZONE T="West_ym142_mov_quantile_q001_win100_cut0"
 STRANDID=0, SOLUTIONTIME=0
 I=146, J=116, K=1, ZONETYPE=Ordered
 DATAPACKING=BLOCK
 DT=(SINGLE SINGLE SINGLE SINGLE )
 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01
 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01
 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01
 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01
 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01
 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01
 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01
 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01
 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01
 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01
 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01
 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01
 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01
 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01
 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01
 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01
 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01
 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01
 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01
 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01
 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01
 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01
 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01
 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01
 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01
 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01
 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01 4.978104401E+01
 4.978104401E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01
 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01
 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01
 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01
 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01
 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01
 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01
 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01
 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01
 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01
 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01
 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01
 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01
 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01
 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01
 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01
 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01
 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01
 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01
 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01
 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01
 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01
 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01
 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01
 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01
 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01
 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01
 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01
 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01 4.920707703E+01
 4.920707703E+01 4.920707703E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01
 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01
 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01
 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01
 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01
 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01
 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01
 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01
 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01
 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01
 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01
 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01
 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01
 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01
 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01
 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01
 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01
 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01
 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01
 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01
 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01
 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01
 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01
 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01
 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01
 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01
 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01
 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01
 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.863311386E+01
 4.863311386E+01 4.863311386E+01 4.863311386E+01 4.805914688E+01 4.805914688E+01
 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01
 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01
 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01
 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01
 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01
 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01
 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01
 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01
 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01
 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01
 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01
 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01
 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01
 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01
 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01
 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01
 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01
 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01
 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01
 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01
 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01
 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01
 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01
 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01
 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01
 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01
 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01
 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01
 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.805914688E+01 4.748518372E+01
 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01
 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01
 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01
 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01
 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01
 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01
 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01
 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01
 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01
 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01
 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01
 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01
 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01
 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01
 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01
 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01
 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01
 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01
 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01
 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01
 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01
 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01
 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01
 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01
 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01
 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01
 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01
 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01
 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01 4.748518372E+01
 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01
 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01
 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01
 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01
 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01
 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01
 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01
 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01
 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01
 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01
 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01
 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01
 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01
 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01
 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01
 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01
 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01
 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01
 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01
 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01
 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01
 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01
 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01
 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01
 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01
 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01
 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01
 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01
 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01 4.691121674E+01
 4.691121674E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01
 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01
 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01
 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01
 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01
 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01
 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01
 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01
 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01
 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01
 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01
 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01
 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01
 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01
 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01
 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01
 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01
 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01
 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01
 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01
 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01
 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01
 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01
 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01
 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01
 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01
 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01
 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01
 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01 4.633725357E+01
 4.633725357E+01 4.633725357E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01
 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01
 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01
 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01
 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01
 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01
 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01
 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01
 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01
 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01
 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01
 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01
 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01
 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01
 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01
 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01
 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01
 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01
 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01
 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01
 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01
 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01
 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01
 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01
 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01
 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01
 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01
 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01
 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.576328659E+01
 4.576328659E+01 4.576328659E+01 4.576328659E+01 4.518932343E+01 4.518932343E+01
 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01
 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01
 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01
 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01
 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01
 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01
 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01
 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01
 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01
 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01
 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01
 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01
 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01
 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01
 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01
 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01
 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01
 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01
 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01
 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01
 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01
 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01
 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01
 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01
 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01
 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01
 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01
 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01
 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.518932343E+01 4.461535645E+01
 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01
 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01
 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01
 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01
 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01
 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01
 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01
 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01
 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01
 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01
 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01
 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01
 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01
 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01
 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01
 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01
 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01
 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01
 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01
 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01
 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01
 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01
 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01
 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01
 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01
 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01
 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01
 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01
 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01 4.461535645E+01
 4.404138947E+01 4.404138947E+01 4.404138947E+01 4.404138947E+01 4.404138947E+01
 4.404138947E+01 4.404138947E+01 4.404138947E+01 4.404138947E+01 4.404138947E+01
 4.404138947E+01 4.404138947E+01 4.404138947E+01 4.404138947E+01 4.404138947E+01
 4.404138947E+01 4.404138947E+01 4.404138947E+01 4.404138947E+01 4.404138947E+01
 4.404138947E+01 4.404138947E+01 4.404138947E+01 4.404138947E+01 4.404138947E+01
 4.404138947E+01 4.404138947E+01 4.404138947E+01 4.404138947E+01 4.404138947E+01
 4.404138947E+01 4.404138947E+01 4.404138947E+01 4.404138947E+01 4.404138947E+01
 4.404138947E+01 4.404138947E+01 4.404138947E+01 4.404138947E+01 4.404138947E+01
